fips,Percent-of-Population-Under-15-(2017-2021),Percent-of-Population-Aged-15-to-64-(2017-2021),Percent-of-Population-65+-(2017-2021),Percent-of-Population-White-(non-Hispanic)-(2017-2021),Percent-of-Populaiton-Black-(non-Hispanic)-(2017-2021),Percent-of-Population-Hispanic-or-Latino-(2017-2021),Percent-of-Population-Asian-(non-Hispanic)-(2017-2021),Percent-of-Population-Native-American/Alaska-Native-(non-Hispanic)-(2017-2021),Percent-of-Population-Native-Hawaiian/Pacific-Islander-(2017-2021),Percent-of-Population-Aged-25+-who-Have-at-Least-a-High-School-Diploma-(2017-2021),Percent-of-Population-Aged-25+-who-Have-a-Bachelor's-Degree-or-More-(2017-2021),Poverty-Rate-(2017-2021),Median-Household-Income-(2017-2021),Unemployment-Rate-(2017-2021),Percent-of-Residents-with-a-Disability-(Aged-18-64)-(2017-2021),%-of-households-with-broadband-internet-connection-(2017-2021),Percent-of-Popualtion-Employed-in-Mining-and-Natural-Resources-(2017-2021),Percent-of-Popualtion-Employed-in-Construction-(2017-2021),Percent-of-Popualtion-Employed-in-Manufacturing-(2017-2021),Percent-of-Popualtion-Employed-in-Trade-Transporation-and-Utilities-(2017-2021),Number-of-Substance-Use-Facilities-(As-of-March-2023),Number-of-Mental-Health-Facilities-(As-of-March-2023),MDsPerCapita,Urbanicity,Social-Resilience-Score,Economic-Risk-Score,Social-Risk-Score,Economic-Resilience-Score,Prosperity-Index-Score,death-rate-2018-2021
13001,0.208,0.6191,0.1729,0.6827,0.1968,0.1012,0,0,0,0.778,0.0971,0.2541,39588,0.0288,0.1151,0.644,0.0447,0.0624,0.0975,0.3807,0,2,21.73,Rural,4,4,4,3,4,32.41666216
13003,0.2108,0.6504,0.1388,0.5499,0.1598,0.268,0,0,0,0.6684,0.1088,0.2691,35741,0.0616,0.1369,0.6759,0.016,0.0048,0.5088,0.1304,0,0,0,Rural,5,5,5,5,5,36.28008223
13005,0.2109,0.632,0.1571,0.7305,0.158,0.0855,0.0052,0,0,0.8334,0.1105,0.2445,40391,0.0343,0.17,0.7457,0.0307,0.0034,0.2104,0.2105,0,1,8.89,Rural,5,4,5,2,4,35.83266147
13007,0.1458,0.5649,0.2893,0.5106,0.389,0.0014,0.0727,0.0007,0,0.8364,0.1819,0.2507,33417,0.1213,0.1269,0.5504,0.1336,0,0,0.1173,0,0,0,Urban,4,5,4,5,5,34.15300546
13009,0.1552,0.6859,0.1589,0.5205,0.413,0.0249,0.0153,0.0008,0.0026,0.857,0.2528,0.2256,50413,0.0755,0.1292,0.8139,0.0018,0.0194,0.0774,0.163,3,0,2.18,Rural,4,4,2,4,3,20.51235299
13011,0.1803,0.6518,0.1679,0.8687,0.026,0.0741,0.0122,0.0025,0,0.769,0.1649,0.1316,57893,0.0339,0.1403,0.8047,0.0942,0.0498,0.0839,0.201,0,0,0,Rural,4,1,3,4,3,71.97829578
13013,0.2151,0.6605,0.1244,0.6819,0.123,0.123,0.0398,0.0013,0.0001,0.8772,0.2085,0.1045,68365,0.0398,0.1181,0.9037,0.0143,0.0663,0.1086,0.3253,4,0,5.45,Urban,4,1,2,4,3,57.22077479
13015,0.1977,0.6624,0.1399,0.7565,0.0992,0.0923,0.0096,0.0003,0.001,0.8655,0.1978,0.1202,65559,0.0559,0.1084,0.7966,0.0057,0.0476,0.2494,0.2365,3,1,4.9,Urban,4,2,3,4,3,78.80001483
13017,0.205,0.622,0.173,0.5475,0.3721,0.0647,0.0024,0,0,0.8377,0.1094,0.2565,34455,0.0418,0.0875,0.6074,0.0664,0.0103,0.2218,0.2106,0,0,5.75,Rural,5,4,5,4,5,34.80884145
13019,0.1998,0.6243,0.1759,0.8092,0.0976,0.0546,0.0112,0.002,0.0029,0.8058,0.1303,0.2107,44907,0.0624,0.1701,0.7115,0.0553,0.0169,0.3019,0.1513,1,0,0,Rural,5,3,4,4,4,82.44023083
13021,0.2048,0.64,0.1552,0.3687,0.542,0.0357,0.0217,0.001,0.0003,0.8639,0.2553,0.2525,43862,0.0774,0.1388,0.8202,0.0027,0.0262,0.0718,0.1882,6,4,12.32,Urban,2,4,4,3,3,31.26774764
13023,0.1498,0.6774,0.1727,0.6781,0.2781,0.0335,0.0036,0,0,0.8758,0.1596,0.1804,48786,0.0771,0.1797,0.7032,0.0279,0.0638,0.0204,0.1959,0,0,7.79,Rural,5,3,3,5,4,31.84206337
13025,0.1996,0.6391,0.1614,0.9138,0.021,0.0246,0.0065,0.001,0,0.8129,0.0649,0.1681,38211,0.0474,0.1695,0.7262,0.0458,0.0828,0.0665,0.2802,0,1,10.87,Urban,5,4,5,5,5,55.33421868
13027,0.1881,0.621,0.191,0.5508,0.352,0.0623,0.0071,0,0,0.8156,0.1679,0.2311,39770,0.071,0.1362,0.6364,0.1307,0.0233,0.0653,0.2926,1,1,0,Urban,5,4,4,4,5,30.76165867
13029,0.2438,0.6511,0.1051,0.7132,0.14,0.0786,0.0163,0.0015,0.0005,0.9228,0.335,0.0882,81032,0.0629,0.1244,0.8919,0.0022,0.0702,0.0784,0.2186,0,0,2.93,Urban,3,1,1,3,2,50.83414206
13031,0.1683,0.7174,0.1143,0.6282,0.2776,0.043,0.014,0.0011,0.003,0.882,0.2827,0.2251,50583,0.0906,0.1151,0.8311,0.0054,0.0472,0.0793,0.2026,7,4,8.2,Rural,4,2,1,4,3,15.06875118
13033,0.2113,0.6318,0.1569,0.4758,0.462,0.0346,0.0052,0,0,0.8392,0.1515,0.1535,47837,0.0565,0.1169,0.8058,0.0064,0.1022,0.0388,0.2473,1,1,0,Urban,5,2,3,4,4,33.01555858
13035,0.1694,0.6713,0.1592,0.6547,0.2788,0.0355,0.0034,0.0008,0,0.8115,0.1219,0.1911,53613,0.0479,0.1275,0.7866,0.0006,0.0117,0.1686,0.3145,1,0,4.26,Urban,5,3,4,4,4,80.16032064
13037,0.133,0.7114,0.1556,0.3232,0.6168,0.0508,0,0,0,0.7657,0.115,0.2611,43549,0.1507,0.1596,0.7145,0.111,0,0,0.1925,0,0,0,Rural,5,5,3,4,5,35.2858151
13039,0.2082,0.6562,0.1355,0.6936,0.1789,0.0726,0.0188,0.0048,0.0011,0.9182,0.2181,0.16,61636,0.0458,0.1283,0.8844,0.0013,0.0236,0.065,0.1753,1,1,11.52,Rural,4,2,2,4,3,66.35210852
13043,0.213,0.6058,0.1813,0.5968,0.2233,0.1201,0.0085,0.001,0,0.7814,0.1265,0.2494,36763,0.0577,0.207,0.7506,0.0157,0.0672,0.0358,0.2014,1,0,0,Rural,5,3,4,4,4,36.7478181
13045,0.1963,0.6684,0.1354,0.6852,0.1979,0.0722,0.0083,0.002,0,0.856,0.2155,0.1728,62498,0.0607,0.1335,0.8648,0.0041,0.0611,0.1778,0.185,5,5,7.91,Urban,3,2,2,3,3,70.94474755
13047,0.1833,0.6408,0.1759,0.9,0.0209,0.032,0.0162,0.0009,0.0005,0.8912,0.2213,0.087,62669,0.0351,0.1434,0.8659,0.0077,0.0433,0.1031,0.2837,4,0,6.09,Urban,4,1,2,4,3,53.27098655
13049,0.156,0.6844,0.1596,0.6099,0.2734,0.0667,0.0085,0.0083,0,0.8081,0.1205,0.2132,45494,0.1109,0.1844,0.7199,0.0714,0.029,0.1752,0.1473,0,0,7.71,Rural,5,4,4,5,5,40.27061856
13051,0.1774,0.6666,0.1559,0.4729,0.3974,0.0665,0.0278,0.0016,0.0012,0.9062,0.3555,0.1413,61064,0.0708,0.1313,0.8935,0.0006,0.0404,0.0985,0.2455,9,7,9.91,Urban,2,2,2,2,2,53.59293116
13053,0.1858,0.7835,0.0307,0.5532,0.1898,0.1687,0.0298,0,0.0073,0.9507,0.2467,0.1777,50018,0.1166,0.1235,0.8274,0,0.0129,0.0005,0.0394,0,0,16.83,Urban,4,4,2,5,4,41.95950907
13055,0.1874,0.6366,0.176,0.8216,0.0968,0.0552,0.0005,0.0006,0,0.7198,0.1085,0.2151,37946,0.0325,0.172,0.7395,0.0091,0.0378,0.4125,0.1501,1,0,0,Rural,5,4,5,5,5,48.1966423
13057,0.1958,0.6629,0.1413,0.7707,0.0706,0.1092,0.0184,0.0003,0.0005,0.9195,0.3839,0.0704,90681,0.0407,0.0866,0.9388,0.002,0.0777,0.0918,0.2246,1,2,5.64,Urban,2,1,1,2,1,53.40352082
13059,0.1469,0.742,0.1111,0.5479,0.2752,0.1098,0.0388,0.0005,0.0003,0.8971,0.4696,0.2619,44070,0.0557,0.0983,0.8871,0.0012,0.0254,0.0793,0.1772,8,2,7.37,Urban,2,3,1,4,2,42.12332774
13061,0.1204,0.6084,0.2712,0.4103,0.5633,0.0038,0.017,0,0,0.8043,0.1808,0.2565,35893,0.0478,0.157,0.7589,0.1357,0,0,0.0879,0,0,0,Rural,4,3,4,5,4,34.68609088
13063,0.2323,0.6724,0.0953,0.0912,0.6942,0.1333,0.0502,0.0008,0.0013,0.8537,0.2022,0.1644,51945,0.0696,0.1123,0.8511,0.0025,0.0277,0.0392,0.4959,2,3,4.81,Urban,5,3,2,5,4,28.87865867
13065,0.1967,0.6527,0.1507,0.6445,0.2555,0.0623,0.0018,0.0211,0,0.7423,0.1095,0.3018,47750,0.0514,0.1425,0.551,0.0925,0.012,0.3805,0.1233,0,1,14.68,Rural,5,5,4,4,5,29.68680422
13067,0.1919,0.6833,0.1248,0.5014,0.2688,0.1327,0.0542,0.0008,0.0004,0.9291,0.4903,0.0861,86013,0.0492,0.0698,0.9464,0.0004,0.0755,0.0511,0.2135,17,7,8.1,Urban,1,1,1,2,1,49.31147541
13069,0.2039,0.6544,0.1417,0.5737,0.2861,0.1202,0.0087,0.0008,0,0.7718,0.1404,0.2223,44450,0.0417,0.1524,0.7635,0.031,0.0568,0.1921,0.2392,2,2,4.65,Rural,5,4,4,4,4,20.90689463
13071,0.2181,0.6287,0.1532,0.5477,0.2335,0.198,0.0079,0.0021,0,0.7641,0.1442,0.2384,41623,0.0692,0.1409,0.7364,0.0706,0.0321,0.1961,0.1988,0,0,6.52,Rural,5,4,4,4,4,30.56768559
13073,0.2088,0.6531,0.1382,0.6677,0.1679,0.0715,0.0401,0.0007,0,0.9292,0.3754,0.0687,85928,0.0522,0.1114,0.8881,0.0027,0.0696,0.0828,0.1982,1,0,3.57,Urban,2,1,1,3,2,47.96660487
13075,0.2108,0.6307,0.1585,0.6391,0.2677,0.0605,0.0069,0,0,0.8138,0.1665,0.2052,45702,0.053,0.106,0.7107,0.1162,0.0615,0.1249,0.168,1,1,5.85,Rural,5,3,4,4,4,34.9080754
13077,0.1963,0.664,0.1398,0.7011,0.1746,0.0732,0.0203,0.0016,0,0.905,0.3367,0.0854,83486,0.0343,0.0882,0.8948,0.0019,0.0396,0.1329,0.2415,5,3,3.69,Urban,2,1,2,3,2,42.08986531
13079,0.1704,0.6441,0.1855,0.7296,0.2107,0.0372,0.0062,0.0005,0,0.8127,0.1134,0.1356,53132,0.0976,0.1832,0.756,0.221,0.0645,0.013,0.1021,0,0,0,Urban,5,2,2,4,4,32.89744222
13081,0.1962,0.6141,0.1897,0.492,0.4567,0.0374,0.0013,0,0,0.8338,0.137,0.2624,41605,0.0973,0.1625,0.6817,0.0211,0.0179,0.1337,0.2458,1,1,8.67,Rural,4,4,4,3,4,38.97875658
13083,0.165,0.6438,0.1911,0.9266,0.0089,0.0248,0.0073,0,0.0002,0.8284,0.1645,0.0984,47675,0.0472,0.1579,0.8246,0,0,0.2678,0.1548,1,1,0,Urban,5,2,3,5,4,91.95120456
13085,0.1584,0.6433,0.1983,0.9021,0.0085,0.0536,0.0079,0.001,0,0.8838,0.3276,0.0966,77630,0.058,0.1219,0.9053,0.0033,0.0367,0.1069,0.3666,1,1,13.08,Urban,2,1,2,2,1,61.06404091
13087,0.2056,0.6334,0.161,0.4962,0.4137,0.0643,0.0045,0.0029,0,0.8444,0.146,0.2103,45134,0.0568,0.1434,0.6543,0.1159,0.0287,0.0935,0.24,2,1,0,Rural,5,4,4,4,4,31.01309442
13089,0.1952,0.6788,0.126,0.2908,0.5244,0.0851,0.0607,0.0012,0.0007,0.9072,0.4609,0.135,69423,0.0669,0.0909,0.896,0.0005,0.0353,0.0445,0.1953,21,19,9.12,Urban,1,2,2,3,2,39.54476071
13091,0.1619,0.6548,0.1833,0.6377,0.2998,0.0392,0.0034,0.0022,0,0.8591,0.1556,0.2086,41362,0.0422,0.1702,0.6534,0.0083,0.033,0.0913,0.1895,2,1,9.53,Rural,5,4,4,5,4,49.77848574
13093,0.1368,0.6602,0.2029,0.4221,0.4923,0.0714,0,0.0003,0,0.8003,0.1358,0.2256,39641,0.0996,0.156,0.6168,0.037,0,0,0.1766,0,0,0,Rural,5,5,5,5,5,43.30504071
13095,0.198,0.6429,0.1591,0.2422,0.6949,0.0303,0.0086,0.0012,0,0.8356,0.2264,0.263,42225,0.0988,0.1641,0.7836,0.007,0.0367,0.0711,0.1985,3,1,8.66,Urban,3,4,3,3,3,42.61445436
13097,0.2099,0.6735,0.1167,0.3696,0.4736,0.103,0.0177,0.0007,0,0.8831,0.2938,0.1217,67731,0.0665,0.1016,0.8818,0.0014,0.0471,0.0919,0.327,1,2,7.23,Urban,3,2,1,3,2,48.77369008
13099,0.2022,0.6086,0.1892,0.4422,0.5237,0.0231,0,0.0018,0,0.8017,0.1436,0.25,39665,0.0823,0.151,0.557,0.04,0.0103,0.0751,0.2207,0,1,0,Rural,4,4,5,3,4,36.99250902
13101,0.1734,0.6692,0.1574,0.5841,0.0309,0.2937,0.0152,0.0027,0,0.7902,0.102,0.2544,45151,0.0394,0.1346,0.5072,0.4995,0,0,0.0975,0,0,0,Urban,5,4,2,5,5,27.09292875
13103,0.2207,0.6613,0.118,0.7599,0.1356,0.0511,0.0068,0.0021,0.0012,0.9035,0.2412,0.076,72279,0.0521,0.0963,0.7915,0.015,0.0633,0.1535,0.1863,0,1,1.79,Urban,4,1,1,4,2,45.70672046
13105,0.1807,0.6146,0.2047,0.6235,0.2822,0.0607,0.0101,0.0039,0,0.7919,0.1256,0.2347,39904,0.0761,0.1838,0.6709,0.0314,0.0276,0.2962,0.2179,1,1,0,Rural,5,4,4,5,4,35.98416697
13107,0.2114,0.6298,0.1587,0.5899,0.3217,0.0473,0.0018,0.0037,0,0.8015,0.1279,0.2493,42880,0.0944,0.1955,0.7856,0.0182,0.0196,0.2328,0.1967,2,1,8.8,Rural,4,4,5,4,5,35.18184617
13109,0.2199,0.6268,0.1533,0.5597,0.2838,0.1199,0.0088,0.0018,0,0.7718,0.158,0.2365,49325,0.0816,0.1258,0.7522,0.0214,0.0369,0.4279,0.1238,0,0,0,Rural,5,4,4,3,4,37.17126661
13111,0.1323,0.5764,0.2913,0.9345,0.0031,0.0263,0.0046,0.0002,0,0.8764,0.2347,0.1163,49810,0.051,0.1752,0.8482,0,0.0188,0.0101,0.2661,0,0,4.16,Rural,3,3,4,2,3,51.59139614
13113,0.1797,0.6356,0.1846,0.5942,0.2384,0.0753,0.0459,0.0003,0.0013,0.9485,0.4622,0.0541,96084,0.0414,0.0887,0.929,0.0028,0.0742,0.0962,0.2276,3,3,11.87,Urban,1,1,1,1,1,35.64517772
13115,0.1902,0.6459,0.1638,0.7016,0.14,0.1163,0.0124,0.0008,0,0.837,0.2094,0.1868,52388,0.0464,0.1406,0.8403,0.0037,0.0215,0.1586,0.1923,3,1,6.24,Urban,3,3,3,3,3,59.05712249
13117,0.2199,0.6611,0.1191,0.6788,0.0365,0.0954,0.1532,0.0011,0,0.9363,0.5592,0.0528,120999,0.0366,0.0601,0.9636,0.0021,0.085,0.1067,0.2074,4,1,5.4,Urban,2,1,1,1,1,30.5183232
13119,0.1839,0.6295,0.1866,0.8263,0.0878,0.0511,0.0143,0.0017,0,0.8177,0.1659,0.1904,49636,0.0554,0.1472,0.7668,0.0208,0.0193,0.1849,0.2706,1,0,0,Rural,4,2,3,4,3,77.3993808
13121,0.1784,0.704,0.1176,0.3895,0.4302,0.0722,0.0745,0.0012,0.0002,0.9325,0.5587,0.1286,77635,0.0549,0.0826,0.9038,0.0004,0.023,0.0321,0.1659,21,12,10.03,Urban,1,2,1,2,1,43.44172264
13123,0.1592,0.5899,0.2509,0.851,0.0032,0.1207,0.0031,0.0017,0.0001,0.8503,0.2196,0.1514,60504,0.0336,0.183,0.8391,0.0183,0.0365,0.1979,0.209,1,0,3.45,Rural,4,3,3,3,3,64.41846233
13125,0.174,0.6607,0.1653,0.8698,0.102,0.0176,0,0,0.0003,0.8183,0.1162,0.156,53125,0.0153,0.1163,0.5856,0,0,0,0.0873,0,0,0,Rural,4,3,4,5,4,34.44712367
13127,0.178,0.6172,0.2049,0.6315,0.2518,0.0673,0.0148,0.0031,0.0009,0.8897,0.304,0.1677,60775,0.0433,0.1171,0.8206,0.002,0.0378,0.0499,0.2013,4,3,26.63,Urban,3,3,3,2,3,64.00151707
13129,0.1959,0.6578,0.1463,0.7665,0.0293,0.165,0.0107,0.0018,0.0009,0.7673,0.1611,0.1606,50520,0.0305,0.1279,0.7499,0.0081,0.0321,0.3772,0.1863,1,0,0,Rural,4,3,3,4,4,29.68188009
13131,0.2026,0.6147,0.1828,0.5788,0.2823,0.1174,0.0038,0.003,0,0.7974,0.1528,0.1749,47721,0.0267,0.189,0.7772,0.1002,0.0366,0.1872,0.2548,1,1,3.98,Rural,5,2,3,4,4,34.51449609
13133,0.1544,0.5526,0.293,0.5817,0.3289,0.0639,0.0108,0,0.0002,0.8763,0.3185,0.1478,65759,0.0554,0.1055,0.7724,0.0486,0.1335,0.0814,0.1737,1,1,0,Rural,2,2,4,3,2,32.50094794
13135,0.2188,0.6793,0.1019,0.3506,0.2759,0.216,0.1228,0.0018,0.0002,0.8788,0.385,0.1051,75853,0.0406,0.0619,0.912,0.0012,0.0614,0.0772,0.2508,14,10,5.6,Urban,2,2,1,2,2,37.11103263
13137,0.1852,0.6322,0.1826,0.7571,0.0327,0.1604,0.0203,0.0015,0.0003,0.8054,0.2333,0.1293,56680,0.0243,0.1177,0.806,0.0153,0.0303,0.25,0.1726,1,1,4.57,Rural,4,3,3,3,3,58.994472
13139,0.2047,0.6449,0.1504,0.5953,0.0682,0.2895,0.0185,0.0008,0.0001,0.8064,0.2506,0.1399,67571,0.0359,0.0975,0.906,0.0038,0.0489,0.2293,0.1889,4,4,6.82,Urban,3,2,2,3,2,45.61161708
13141,0.1097,0.6567,0.2336,0.2468,0.7351,0.0127,0.0003,0,0.0014,0.6903,0.0921,0.2909,33946,0.0217,0.1939,0.4869,0,0,0,0.0731,0,0,0,Rural,5,5,5,5,5,34.6740638
13143,0.1964,0.6457,0.1579,0.9006,0.0483,0.0205,0.0032,0.0001,0,0.8307,0.1688,0.1139,57752,0.049,0.1557,0.8258,0.0023,0.0676,0.2718,0.1581,0,1,3.49,Urban,4,2,4,4,4,64.00538993
13145,0.1716,0.6445,0.1839,0.7617,0.1574,0.0408,0.006,0.0011,0.0001,0.9331,0.3238,0.0607,82244,0.0643,0.1367,0.8573,0.0102,0.0762,0.227,0.1208,0,0,0,Urban,3,2,1,3,2,52.45366593
13147,0.177,0.5968,0.2262,0.7429,0.1936,0.0377,0.0105,0.0004,0,0.8213,0.1663,0.1485,54506,0.056,0.1374,0.7802,0.0222,0.0392,0.2886,0.1788,1,1,0,Rural,4,2,3,4,4,42.62244265
13149,0.1813,0.6552,0.1635,0.8466,0.0986,0.028,0.0084,0,0.0013,0.8204,0.1046,0.2038,55635,0.0707,0.2274,0.7125,0.0392,0.0773,0.2717,0.1863,0,1,0,Urban,5,2,5,5,4,34.96503497
13151,0.2036,0.6791,0.1173,0.3935,0.4607,0.0734,0.0327,0.0008,0,0.9239,0.2824,0.086,73491,0.0627,0.0809,0.8925,0.0022,0.0317,0.0483,0.2995,4,2,8.4,Urban,3,1,1,3,2,38.8817277
13153,0.213,0.661,0.1261,0.5484,0.3115,0.0667,0.0334,0.0024,0.0015,0.9301,0.3123,0.1033,70313,0.0542,0.11,0.8947,0.0025,0.0211,0.0907,0.1355,4,1,10.06,Urban,3,1,2,3,2,24.81743673
13155,0.1683,0.6469,0.1848,0.6656,0.2752,0.041,0.0058,0.0006,0,0.7886,0.171,0.2088,42312,0.0767,0.0962,0.7403,0.0434,0.0648,0.0578,0.1489,0,0,0,Rural,5,5,3,5,5,31.20124805
13157,0.2104,0.6471,0.1424,0.7973,0.0734,0.0861,0.0184,0.0001,0.0003,0.8627,0.25,0.0975,73455,0.0447,0.1339,0.8901,0.0052,0.0408,0.1898,0.3764,3,1,1.61,Rural,3,1,2,3,2,51.46331884
13159,0.1946,0.6321,0.1734,0.7446,0.1837,0.0405,0.0019,0.0005,0,0.8761,0.1612,0.1615,52322,0.0559,0.1614,0.75,0.0366,0.0513,0.1823,0.137,0,0,7.37,Urban,4,1,2,4,3,34.53515679
13161,0.2111,0.6397,0.1492,0.7062,0.1309,0.1264,0.0049,0,0,0.7954,0.1285,0.2123,39668,0.0509,0.1744,0.7236,0.078,0.0047,0.3023,0.2089,0,1,0,Rural,5,4,3,5,5,33.89141192
13163,0.1931,0.6243,0.1826,0.4161,0.5222,0.0398,0.0031,0.0014,0,0.7972,0.1111,0.182,42238,0.058,0.133,0.7644,0.1228,0.0473,0.1954,0.1942,0,0,0,Rural,4,4,4,4,4,38.19709702
13165,0.1899,0.6196,0.1905,0.5889,0.3154,0.0775,0.0082,0,0,0.8223,0.0804,0.2793,29061,0.0407,0.1489,0.6751,0.015,0.0339,0.0479,0.1685,0,0,11.04,Rural,5,5,3,5,5,34.51052571
13167,0.1576,0.6503,0.1921,0.6126,0.3356,0.027,0.0015,0,0,0.7524,0.0908,0.1955,46292,0.116,0.1758,0.6954,0.033,0.038,0.0755,0.171,0,0,0,Rural,5,3,5,4,4,32.35547886
13169,0.184,0.6412,0.1749,0.7063,0.2441,0.0192,0.0055,0.0006,0,0.912,0.1772,0.1419,61701,0.0515,0.1045,0.8335,0.0202,0.1247,0.0089,0.1739,0,0,3.48,Urban,4,2,2,5,3,31.80549175
13171,0.1668,0.6597,0.1735,0.6517,0.2793,0.0269,0.0058,0,0,0.8968,0.1819,0.1247,53802,0.0839,0.1084,0.7943,0.0174,0.0224,0.1841,0.2014,1,1,5.5,Urban,4,1,2,4,3,32.46401905
13173,0.1932,0.6736,0.1332,0.6735,0.2265,0.067,0.0106,0.001,0,0.8534,0.173,0.3409,33956,0.0297,0.1048,0.6996,0.0571,0.0414,0.1166,0.0883,0,0,0,Urban,5,4,3,5,5,40.51043144
13175,0.2074,0.6185,0.1741,0.5704,0.3836,0.0279,0.003,0.0022,0.0002,0.8638,0.1667,0.2498,42315,0.051,0.1512,0.718,0.0061,0.0432,0.1273,0.1933,2,2,6.28,Rural,3,4,4,3,4,40.64875412
13177,0.2161,0.6543,0.1296,0.6981,0.223,0.0316,0.0269,0.0012,0.001,0.9116,0.3074,0.099,74935,0.0494,0.1045,0.8754,0.0288,0.1078,0.0608,0.2029,1,0,3.43,Urban,3,1,1,4,2,27.65231819
13179,0.2473,0.6593,0.0934,0.3784,0.4048,0.1263,0.0191,0.0036,0.005,0.9143,0.1969,0.168,50617,0.0953,0.1582,0.9054,0.0017,0.0194,0.1155,0.1883,4,2,9.38,Urban,4,3,3,5,4,34.19653682
13181,0.1542,0.6046,0.2412,0.6695,0.2896,0.0209,0.0008,0.0005,0,0.8353,0.1334,0.1848,44087,0.0451,0.1709,0.511,0.0767,0.1413,0.0385,0.1776,0,0,0,Urban,4,3,2,5,4,39.03200625
13183,0.2311,0.6812,0.0878,0.5641,0.2276,0.1136,0.0093,0.0021,0.0068,0.8245,0.1466,0.1842,52742,0.0757,0.2156,0.8467,0.0075,0.04,0,0.0638,0,0,0,Urban,5,1,3,5,4,30.49152336
13185,0.206,0.6708,0.1232,0.5268,0.3703,0.0602,0.0143,0.002,0.0008,0.8892,0.2644,0.2292,48703,0.0561,0.0965,0.7075,0.0055,0.0521,0.0816,0.2297,6,2,11.41,Urban,4,4,2,4,3,24.6940913
13187,0.1412,0.6808,0.178,0.9013,0.0148,0.0506,0.0154,0.0059,0.0002,0.8836,0.3246,0.1209,64179,0.0431,0.1044,0.8741,0.0041,0.0497,0.0929,0.1589,1,1,0,Rural,3,1,1,3,2,72.31529468
13189,0.2005,0.6225,0.1771,0.5302,0.4093,0.0336,0.0051,0,0,0.841,0.1597,0.1688,50721,0.0537,0.0917,0.7271,0.0529,0.058,0.2336,0.1683,0,0,0,Urban,4,4,4,4,4,64.43595526
13191,0.1375,0.593,0.2695,0.6211,0.3225,0.0245,0.0143,0.0014,0,0.8345,0.1807,0.1973,49951,0.0418,0.2271,0.7801,0.0041,0.0529,0.0023,0.2097,0,0,7.17,Urban,3,4,5,3,4,88.5661146
13193,0.1452,0.6817,0.1732,0.3259,0.6056,0.0439,0.0083,0.0002,0,0.7255,0.1009,0.2732,33163,0.0927,0.1708,0.6181,0.0921,0.009,0.2141,0.1471,0,0,7.22,Rural,5,5,5,3,5,40.55150041
13195,0.1938,0.6351,0.1712,0.8034,0.0866,0.0612,0.0133,0.0007,0,0.8183,0.2035,0.2213,51854,0.0624,0.1681,0.8318,0.0199,0.1093,0.0768,0.162,0,1,3.53,Urban,4,3,3,4,4,76.90764395
13197,0.171,0.6229,0.2061,0.581,0.3011,0.0801,0.0176,0.0011,0,0.7696,0.143,0.1353,47250,0.057,0.1476,0.5811,0.1887,0.0031,0.0429,0.0988,0,0,0,Urban,5,3,4,5,4,39.66679889
13199,0.1765,0.6195,0.204,0.5669,0.3911,0.025,0.0037,0.0019,0.0005,0.7942,0.1184,0.2192,46789,0.0559,0.1801,0.6931,0.0288,0.088,0.2083,0.1414,1,1,0,Urban,5,3,4,4,4,48.40505349
13201,0.1858,0.6028,0.2114,0.6708,0.2757,0.0297,0.0032,0.0105,0.003,0.8507,0.1978,0.2272,51983,0.0643,0.1308,0.5824,0.0306,0.0243,0.0181,0.1828,0,0,0,Rural,3,4,5,2,3,33.42245989
13205,0.1871,0.6442,0.1687,0.4557,0.4642,0.0489,0.0016,0.0023,0.0031,0.8252,0.1171,0.2654,43427,0.0879,0.1949,0.7754,0.0689,0.017,0.256,0.1762,1,0,0,Rural,5,5,4,4,5,36.46308113
13207,0.1681,0.6478,0.184,0.7257,0.2237,0.024,0.0089,0.0029,0,0.8871,0.2882,0.1445,67154,0.0411,0.128,0.8587,0.0216,0.0626,0.0253,0.2097,0,0,0,Urban,3,1,2,2,2,32.34501348
13209,0.1717,0.6596,0.1687,0.6577,0.2541,0.0701,0.0063,0,0,0.8092,0.1777,0.1702,48717,0.094,0.1213,0.7998,0.0541,0.0297,0.0711,0.2444,0,0,0,Rural,5,3,3,4,4,34.47879554
13211,0.1886,0.6141,0.1973,0.7269,0.2148,0.0319,0.0013,0.0009,0,0.895,0.2716,0.0653,71000,0.0306,0.1047,0.8216,0.0211,0.0357,0.1833,0.2492,0,0,0,Urban,3,1,2,2,2,30.46613182
13213,0.201,0.6541,0.145,0.8103,0.007,0.1549,0.0051,0.0005,0,0.7278,0.1024,0.1514,53821,0.0677,0.094,0.8074,0.0126,0.0163,0.3746,0.1848,1,0,2.54,Urban,5,3,4,5,5,35.12909944
13215,0.2109,0.6546,0.1345,0.3915,0.4541,0.0788,0.0261,0.0014,0.0014,0.8842,0.2761,0.1954,50542,0.0802,0.1564,0.8365,0.0013,0.0342,0.0682,0.1527,4,3,4.99,Urban,3,4,3,4,3,25.44454557
13217,0.2111,0.6583,0.1307,0.4365,0.4518,0.0605,0.0128,0.0011,0.0006,0.8903,0.2165,0.1358,64767,0.0582,0.1367,0.9129,0.0019,0.0633,0.1751,0.1881,4,2,1.92,Urban,4,2,2,4,3,40.44507559
